,x1,y1,Mean,Mean_uncer,sigma,sigma_uncer,A,A_uncer
714,700,3300,3435.154389,0.173232103,11.43792131,0.030553244,94.82562929,1.546537929
715,800,3300,3436.680083,0.103878871,9.43279919,0.010787063,232.9521988,4.910482158
716,900,3300,3432.890228,0.062420542,8.769165676,0.003909139,395.4930567,5.976521911
717,1000,3300,3438.795562,0.056715639,-9.043616985,0.003217207,413.2138177,5.036701934
718,1900,3300,3426.48801,0.056289326,8.348554528,0.003177353,464.0514513,7.376729096
719,2000,3300,3423.693979,0.05510292,8.792938893,0.003087282,434.7554418,5.624404003
720,2100,3300,3421.931956,0.088919266,9.265681264,0.007909126,426.87927,12.57943786
721,2200,3300,3430.71079,0.227739649,15.61076073,0.052278144,210.5584994,7.083181438
722,2300,3300,3423.846371,0.158143401,15.74908795,0.025267724,242.7114007,4.539398717
723,1900,3400,3425.091494,0.074615397,7.963887426,0.005588302,493.5077867,16.06928971
724,2000,3400,3421.922232,0.068417701,8.601726749,0.004649216,452.6676255,9.664239626
725,2100,3400,3419.173198,0.059505395,9.011617159,0.003550122,423.5134359,5.885402718
726,2200,3400,3418.769959,0.076132149,10.73563703,0.00581438,358.7806735,4.873024661
727,2300,3400,3416.398688,0.102587679,12.93883458,0.010524791,299.6635646,4.233623013
728,1900,3500,3423.839443,0.072965017,8.15322884,0.005318949,483.8681818,14.05171093
729,2000,3500,3419.129877,0.075668615,8.166041013,0.005772684,479.9497804,14.96928168
730,2100,3500,3418.338719,0.064007029,9.282167515,0.004098499,402.4122439,5.775512927
731,2200,3500,3417.50866,0.084097679,10.64448922,0.007020645,345.3468476,5.538656936
732,2300,3500,3414.513344,0.112204414,12.79931631,0.012585448,305.460914,5.379138801
733,1900,3600,3420.521044,0.054986567,8.386676053,0.003045099,461.3434674,6.869680035
734,2000,3600,3420.191674,0.072048047,8.73278983,0.005171984,415.1613578,8.779204989
735,2100,3600,3418.595239,0.055556441,9.244513299,0.003105008,406.7967067,4.479566185
736,2200,3600,3415.569706,0.097514981,10.72103766,0.009507126,366.0140046,8.317216124
737,2300,3600,3413.203136,0.082151151,13.0934893,0.006751327,287.3039508,2.442210378
738,1900,3700,3420.010011,0.05498158,8.155977059,0.003030693,473.8236777,7.665378011
739,2000,3700,3419.394994,0.080971818,9.413384145,0.00657434,407.5907403,9.242744944
740,2100,3700,3425.282471,0.271563522,11.77060331,0.074667797,106.1778302,4.508102189
741,2200,3700,3415.096555,0.097184079,10.98292553,0.009459189,347.8800892,7.111393905
742,2300,3700,3413.645403,0.112379304,13.20624459,0.012632763,280.3840495,4.252336488
743,1900,3800,3419.85949,0.065421062,8.401286512,0.004239857,453.6318678,9.270662582
744,2000,3800,3417.538081,0.064283575,8.352105886,0.004135686,473.9756763,9.984941815
745,2100,3800,3415.669718,0.095677073,9.216104435,0.00915066,410.0379871,13.5871967
746,2200,3800,3415.05446,0.083818273,10.76632424,0.007030112,321.6732339,4.704193734
747,2300,3800,3412.217317,0.122268307,12.57138644,0.014959129,309.9256206,6.817934089
748,1900,3900,3418.238582,0.053977665,8.481607925,0.002914473,443.5874002,5.977485782
749,2000,3900,3413.977753,0.071056585,8.387668581,0.005046992,466.8313931,11.72707031
750,2100,3900,3412.787423,0.0705955,9.346915273,0.004984954,410.7536981,7.209307076
751,2200,3900,3412.975209,0.066206323,10.61193369,0.004424777,359.3510567,3.795932488
752,2300,3900,3411.504126,0.104461067,12.91666611,0.01091791,301.3997164,4.45960489
753,1900,4000,3415.396715,0.057803071,8.180360185,0.003338953,484.1191107,8.942983296
754,2000,4000,3412.364082,0.055892372,8.510150033,0.003119212,460.7072354,6.809320627
755,2100,4000,3412.750744,0.078573235,9.459310527,0.006201558,396.2764828,8.220376673
756,2200,4000,3411.275637,0.073835566,10.38251874,0.005452393,367.6976629,5.128335913
757,2300,4000,3410.452789,0.100838079,13.21101633,0.010108363,290.8110016,3.666571822
758,1900,4100,3415.941248,0.066986747,9.09623262,0.004488667,410.5399968,6.855484434
759,2000,4100,3411.976459,0.068158491,9.198783355,0.004656056,415.3123811,7.106362893
760,2100,4100,3410.124948,0.077333219,9.796833931,0.005968555,398.4530633,7.419553395
761,2200,4100,3410.274086,0.093778445,11.780438,0.008773603,326.5935058,5.062934176
762,2300,4100,3409.698823,0.110422122,15.19012596,0.012188599,253.9699281,2.545749662
763,1900,4200,3413.052601,0.072237769,10.04036235,0.005204299,388.7141198,5.834810255
764,2000,4200,3409.700579,0.082960393,9.91677694,0.006874332,395.9548638,8.214886066
765,2100,4200,3409.947101,0.082648955,11.59481547,0.006860945,326.4521963,4.094590327
766,2200,4200,3408.986161,0.090730529,12.39196586,0.008217929,314.4440378,3.965997116
767,2300,4200,3408.079952,0.150548959,17.24048044,0.02266098,222.7763814,2.837899504
768,1900,4300,3413.231111,0.07858573,11.92735889,0.006205114,325.2383587,3.460382881
769,2000,4300,3410.83335,0.108456413,12.22197538,0.011774021,319.9214086,6.057883032
770,2100,4300,3412.311647,0.112526265,14.56093533,0.012657615,253.8140545,2.887295318
771,2200,4300,3409.349708,0.096789936,14.69428056,0.009371296,265.8179883,2.299418732
772,2300,4300,3408.605592,0.183280487,17.54482531,0.033606153,217.3901982,3.874286085
773,1900,4400,3411.870209,0.137360141,14.72012434,0.018895222,268.2720106,4.704111774
774,2000,4400,3410.458094,0.121019689,16.05357961,0.014625541,243.150815,2.516231463
775,2100,4400,3410.583844,0.196481894,21.65618438,0.038561667,180.6239064,2.011543467
776,2200,4400,3409.513562,0.267781129,26.37955384,0.071749432,148.3021641,1.699019051
777,200,3300,3418.357116,0.107594888,12.13302819,0.011582156,324.1762002,6.204109441
778,300,3300,3418.322183,0.090331737,9.773552716,0.008155555,403.9846981,10.45580686
779,400,3300,3418.802923,0.085063525,8.837881673,0.007231184,444.1673397,13.69440014
780,500,3300,3423.160013,0.092737227,9.276171726,0.008653134,385.7772031,11.24271733
781,600,3300,3429.987878,0.094821859,9.912864822,0.009006691,308.2845906,6.52388158
782,700,3300,3435.154389,0.173232103,11.43792131,0.030553244,94.82562929,1.546537929
783,800,3300,3436.680083,0.103878871,9.43279919,0.010787063,232.9521988,4.910482158
784,900,3300,3432.890228,0.062420542,8.769165676,0.003909139,395.4930567,5.976521911
785,1000,3300,3438.795562,0.056715639,-9.043616985,0.003217207,413.2138177,5.036701934
786,200,3300,3418.357116,0.107594888,12.13302819,0.011582156,324.1762002,6.204109441
787,300,3300,3418.322183,0.090331737,9.773552716,0.008155555,403.9846981,10.45580686
788,400,3300,3418.802923,0.085063525,8.837881673,0.007231184,444.1673397,13.69440014
789,500,3300,3423.160013,0.092737227,9.276171726,0.008653134,385.7772031,11.24271733
790,600,3300,3429.987878,0.094821859,9.912864822,0.009006691,308.2845906,6.52388158
791,700,3300,3435.154389,0.173232103,11.43792131,0.030553244,94.82562929,1.546537929
792,800,3300,3436.680083,0.103878871,9.43279919,0.010787063,232.9521988,4.910482158
793,900,3300,3432.890228,0.062420542,8.769165676,0.003909139,395.4930567,5.976521911
794,1000,3300,3438.795562,0.056715639,-9.043616985,0.003217207,413.2138177,5.036701934
795,200,3400,3418.521466,0.084157755,12.21279366,0.007084296,310.7804004,3.439904075
796,300,3400,3418.86529,0.092498818,10.19854045,0.008550477,385.6429703,9.168991518
797,400,3400,3419.373498,0.07398453,9.186221825,0.005472789,419.6086035,8.54407448
798,500,3400,3421.972154,0.067636991,8.58113075,0.004553162,449.7347831,9.45136319
799,600,3400,3423.678796,0.064291045,8.444028705,0.004148587,448.3153556,8.759755497
800,700,3400,3423.854494,0.096650413,8.549970457,0.009327605,336.4531954,10.84247032
801,800,3400,3429.865341,0.088374596,9.710853499,0.007779203,316.1511526,6.190504827
802,900,3400,3430.215299,0.061263756,8.773757815,0.003754007,426.7358927,6.680718165
803,1000,3400,3434.543076,0.051848729,8.695765926,0.002692771,448.216214,5.376266026
804,200,3300,3418.357116,0.107594888,12.13302819,0.011582156,324.1762002,6.204109441
805,300,3300,3418.322183,0.090331737,9.773552716,0.008155555,403.9846981,10.45580686
806,400,3300,3418.802923,0.085063525,8.837881673,0.007231184,444.1673397,13.69440014
807,500,3300,3423.160013,0.092737227,9.276171726,0.008653134,385.7772031,11.24271733
808,600,3300,3429.987878,0.094821859,9.912864822,0.009006691,308.2845906,6.52388158
809,700,3300,3435.154389,0.173232103,11.43792131,0.030553244,94.82562929,1.546537929
810,800,3300,3436.680083,0.103878871,9.43279919,0.010787063,232.9521988,4.910482158
811,900,3300,3432.890228,0.062420542,8.769165676,0.003909139,395.4930567,5.976521911
812,1000,3300,3438.795562,0.056715639,-9.043616985,0.003217207,413.2138177,5.036701934
813,200,3400,3418.521466,0.084157755,12.21279366,0.007084296,310.7804004,3.439904075
814,300,3400,3418.86529,0.092498818,10.19854045,0.008550477,385.6429703,9.168991518
815,400,3400,3419.373498,0.07398453,9.186221825,0.005472789,419.6086035,8.54407448
816,500,3400,3421.972154,0.067636991,8.58113075,0.004553162,449.7347831,9.45136319
817,600,3400,3423.678796,0.064291045,8.444028705,0.004148587,448.3153556,8.759755497
818,700,3400,3423.854494,0.096650413,8.549970457,0.009327605,336.4531954,10.84247032
819,800,3400,3429.865341,0.088374596,9.710853499,0.007779203,316.1511526,6.190504827
820,900,3400,3430.215299,0.061263756,8.773757815,0.003754007,426.7358927,6.680718165
821,1000,3400,3434.543076,0.051848729,8.695765926,0.002692771,448.216214,5.376266026
822,200,3500,3417.628936,0.097162745,11.72898369,0.00944286,331.2373848,5.647174104
823,300,3500,3419.691468,0.059652078,10.52687052,0.003574898,342.4996272,2.836728729
824,400,3500,3419.653602,0.063574484,8.977392777,0.004043132,433.0615798,7.054305658
825,500,3500,3422.47496,0.066510292,8.815776232,0.004397461,418.7388254,7.345076568
826,600,3500,3422.491908,0.05361621,8.344216421,0.002807061,450.9396047,6.009013309
827,700,3500,3422.781151,0.066680026,8.330358824,0.004448013,463.9231703,10.34315647
828,800,3500,3425.711631,0.061965619,8.263983575,0.003876266,468.7130695,9.372178741
829,900,3500,3427.691268,0.062431142,8.305820286,0.003887423,462.1340665,9.030261617
830,1000,3500,3430.540305,0.059535824,8.282088249,0.003547942,473.686179,8.709696494
831,1100,3500,3436.778206,0.07357862,8.783844078,0.005413535,431.6135312,9.831823726
832,1200,3500,3438.014958,0.08864682,-8.61369588,0.007841559,459.7937435,16.67534885
833,1300,3500,3442.204568,0.101667834,-9.708390068,0.010432792,386.2458416,12.25989886
834,1400,3500,3444.490447,0.147054464,-11.18095508,0.021722118,183.7885152,4.390049487
835,200,3600,3417.3363,0.117873991,11.93479208,0.013896889,332.7300698,8.099724561
836,300,3600,3419.52462,0.078387876,10.34214004,0.006113595,374.2760768,6.01325585
837,400,3600,3419.470372,0.066624469,8.883635985,0.004439257,437.7311749,8.082955275
838,500,3600,3421.515862,0.065444347,8.647752871,0.004279862,442.8843741,8.402035046
839,600,3600,3422.118312,0.059414239,8.466765021,0.003544673,450.7087497,7.519441851
840,700,3600,3421.207596,0.071187847,8.052949019,0.005070215,487.8451959,13.95597906
841,800,3600,3423.382139,0.066094986,8.466154771,0.00436262,455.3989614,9.465538369
842,900,3600,3427.053968,0.061149167,8.21863835,0.003742647,475.8778632,9.403541093
843,1000,3600,3427.36535,0.064478525,8.160645781,0.004173266,471.1191718,10.44526864
844,1100,3600,3429.041853,0.057526977,8.353473153,0.003304367,462.2003497,7.606684142
845,1200,3600,3432.735978,0.079066476,8.308350357,0.006256148,464.3684866,14.64915437
846,1300,3600,3434.971892,0.08333188,8.219639858,0.006938573,478.0955179,17.6318845
847,1400,3600,3435.330115,0.093251727,8.415949362,0.008679636,242.0638546,5.380592342
848,200,3700,3418.102652,0.115475991,11.81594778,0.01331767,329.4353817,7.76460488
849,300,3700,3418.38184,0.094440598,9.780084198,0.008920179,399.1288675,11.14140617
850,400,3700,3419.620728,0.047253143,9.234265196,0.002240651,399.2895081,3.126577302
851,500,3700,3419.916971,0.061982847,8.403397102,0.00383081,462.6048,8.696163364
852,600,3700,3420.498024,0.063702104,7.999092966,0.004058263,495.7769686,11.69044711
853,700,3700,3421.442569,0.078161956,8.282086751,0.006136492,467.9157394,14.79435592
854,800,3700,3422.357606,0.066237674,8.410822278,0.004389894,466.8923593,10.14062713
855,900,3700,3424.978285,0.052550203,8.481972694,0.002752257,448.1088818,5.760792913
856,1000,3700,3425.198128,0.067180168,8.418998818,0.004503537,457.7000199,9.980089492
857,1100,3700,3424.947643,0.063896186,8.529712148,0.004117931,454.4068254,8.712620307
858,1200,3700,3427.619412,0.064252116,8.222340855,0.004125877,476.9421345,10.41324506
859,1300,3700,3429.52312,0.052341085,8.407879196,0.002740545,463.7269374,6.250556103
860,1400,3700,3430.888875,0.107025038,8.653925011,0.01144759,239.5682546,6.572443531
861,200,3800,3418.084679,0.11010719,11.65578667,0.01213585,340.7323347,7.770079365
862,300,3800,3419.80328,0.061813018,10.30386438,0.003806262,369.5226199,3.688032248
863,400,3800,3420.075899,0.062307937,9.030634811,0.003885128,409.6769674,5.9930363
864,500,3800,3421.058469,0.060047419,8.680289271,0.003607631,436.2923035,6.832519955
865,600,3800,3421.277139,0.066419645,8.506678455,0.004411831,439.5179192,8.832662983
866,700,3800,3421.051703,0.063313975,8.179975832,0.004017958,468.7825526,9.827002143
867,800,3800,3420.867213,0.07133903,8.354357724,0.005081621,471.1357099,12.09920229
868,900,3800,3421.309301,0.056584261,8.574834126,0.0032277,435.6531764,6.237239107
869,1000,3800,3421.935211,0.05638403,8.446076403,0.003157342,457.6362506,6.942895848
870,1100,3800,3424.663175,0.069851333,8.3746371,0.004879933,450.0195131,10.56697653
871,1200,3800,3424.261363,0.059316908,8.093879633,0.00349208,480.226609,9.232333206
872,1300,3800,3424.615073,0.067645166,8.18109605,0.004571741,480.8383948,11.85134722
873,1400,3800,3424.48277,0.173552576,9.19555477,0.030344673,246.2176764,16.23522056
874,200,3900,3419.352302,0.09898243,11.79162665,0.00982069,326.8001684,5.655176819
875,300,3900,3418.766089,0.071716338,9.922609089,0.005144617,393.2603037,6.05937664
876,400,3900,3420.473505,0.063861111,9.457676385,0.004101773,404.6843874,5.686439821
877,500,3900,3422.463341,0.077826618,9.350758072,0.006066046,367.1104168,7.003654342
878,600,3900,3419.895565,0.057291661,8.013489009,0.00328244,485.6007309,9.03989593
879,700,3900,3419.35699,0.071288026,8.059869652,0.005109096,488.9965591,14.0668116
880,800,3900,3419.271784,0.070941031,8.107908385,0.005034279,487.7396479,13.6598089
881,900,3900,3419.417383,0.084616218,8.081572918,0.007161836,486.1448539,19.43242102
882,1000,3900,3418.938617,0.073544469,8.133548669,0.005416679,486.2730477,14.51197045
883,1100,3900,3420.619712,0.062914589,8.422498477,0.003990146,460.7055573,8.933994729
884,1200,3900,3421.738731,0.101081872,8.079768541,0.010227166,492.6627396,28.49403154
885,1300,3900,3422.890103,0.070683875,8.221810302,0.004999812,477.5143449,12.63749216
886,1400,3900,3422.463031,0.164827836,9.031323488,0.02725138,258.9960457,16.70958516
887,200,4000,3418.80107,0.105921288,11.48926907,0.011214049,339.6253457,7.348867138
888,300,4000,3420.028708,0.06933118,10.2647105,0.004808805,375.7177198,4.83347092
889,400,4000,3420.549741,0.066650176,9.061460468,0.004449692,419.0127097,7.099315142
890,500,4000,3423.728315,0.114048448,9.226065035,0.013040735,348.9702933,13.94101242
891,600,4000,3420.4998,0.072925023,8.381858091,0.005324035,467.5885355,12.43628573
892,700,4000,3418.739359,0.062098906,8.14103887,0.003868635,484.048659,10.26045086
893,800,4000,3418.414984,0.059497772,8.205654153,0.003540281,474.5320757,8.879263787
894,900,4000,3418.469618,0.079027947,8.184254797,0.006247014,478.882217,16.03786722
895,1000,4000,3418.984067,0.067268075,8.348000334,0.004532674,454.942051,10.14386032
896,1100,4000,3418.983674,0.062125015,8.652381316,0.003862817,438.8579395,7.448674976
897,1200,4000,3418.867772,0.052190452,8.030836978,0.002726892,479.1335419,7.277936658
898,1300,4000,3421.279184,0.067855309,8.472369334,0.004620194,454.8308601,10.04455702
899,1400,4000,3423.806756,0.282601154,11.93473137,0.083070644,150.8010636,9.54763059
900,200,4100,3417.403992,0.121119106,11.56299654,0.014675463,343.2777038,9.697757139
901,300,4100,3419.177482,0.082166783,10.00845146,0.006762561,392.3966752,7.807470756
902,400,4100,3419.945513,0.07778044,9.256354994,0.006034511,424.015244,9.450274852
903,500,4100,3423.676234,0.10530169,9.90073651,0.011095827,344.1867188,10.05276155
904,600,4100,3419.311078,0.080167827,8.565425296,0.006434684,461.8774019,14.02882305
905,700,4100,3418.044223,0.079251519,8.519912027,0.006223355,458.1957732,13.44376019
906,800,4100,3417.184666,0.065082408,8.586464685,0.004239016,456.0615629,8.963362633
907,900,4100,3417.635884,0.06756642,8.792950588,0.004571753,440.641004,8.599824557
908,1000,4100,3417.77591,0.066697866,8.763675554,0.004449287,445.4809679,8.631493443
909,1100,4100,3418.171398,0.056197775,8.903490998,0.00315876,431.1598866,5.554771098
910,1200,4100,3416.897742,0.06926601,8.264448578,0.00479981,478.0419925,12.03937725
911,1300,4100,3418.142789,0.091030373,8.962473412,0.008279446,432.712428,14.45494852
912,1400,4100,3415.207875,0.184054666,8.144148129,0.033897678,329.5980476,41.66847993
913,200,4200,3418.23065,0.116096974,13.53755658,0.013495201,290.7805959,4.669195261
914,300,4200,3418.57613,0.083715656,11.14674011,0.00705084,339.1013905,4.890231993
915,400,4200,3419.21417,0.078809906,9.803630211,0.006249784,403.0106834,7.911717362
916,500,4200,3421.159377,0.066033468,10.16826766,0.004356323,359.8502592,4.093680501
917,600,4200,3418.509293,0.087962872,9.892943267,0.007743021,402.0679559,9.586712622
918,700,4200,3416.950643,0.097018002,9.702842274,0.009414694,410.0789892,12.61651577
919,800,4200,3416.804651,0.069293256,9.720924036,0.004855974,402.6231884,6.269955606
920,900,4200,3416.727433,0.064141767,10.10160062,0.00411983,378.5911089,4.334574103
921,1000,4200,3416.331313,0.074644949,9.742109513,0.005572072,402.8515818,7.145773801
922,1100,4200,3416.76402,0.072171104,9.903741935,0.005208617,393.7603378,6.197983831
923,1200,4200,3417.346381,0.094872315,9.688448953,0.009010203,398.2425835,11.40794871
924,1300,4200,3418.10578,0.089057107,9.984091236,0.00793651,393.5275434,9.242505
925,1400,4200,3414.585614,0.234157014,9.060978928,0.054622915,293.5689594,43.03688537
926,200,4300,3422.875107,0.157851099,18.65551756,0.024941076,203.4715592,2.223068713
927,300,4300,3417.832332,0.085846267,13.00328997,0.007369801,298.7720177,2.911557342
928,400,4300,3419.483756,0.076124975,12.12238096,0.005759175,309.8193639,2.827962807
929,500,4300,3420.696123,0.090553503,12.08295503,0.008129778,301.4731298,3.80001343
930,600,4300,3418.363601,0.084289803,11.2247968,0.0071088,352.2096095,5.240147654
931,700,4300,3416.926165,0.098676559,11.27668564,0.009750632,349.5154867,7.027554816
932,800,4300,3416.982794,0.112342365,11.57743766,0.012633791,342.0490986,8.265189462
933,900,4300,3415.946826,0.108355674,11.26746241,0.011735225,352.9261438,8.637330024
934,1000,4300,3416.708228,0.087039095,11.31760029,0.007600038,349.3708275,5.430481733
935,1100,4300,3410.077058,0.313489904,7.034134587,0.098323204,325.5428787,157.9241485
936,1200,4300,3410.749717,0.300127788,6.956171384,0.090064368,278.3633803,108.3919645
937,1300,4300,3412.24176,0.350860036,7.902631172,0.123109715,159.4660236,37.58944087
938,1400,4300,3410.205728,0.32377586,6.322020024,0.104826736,285.5074107,160.0028235
939,200,4400,3420.934702,0.136031903,18.50245427,0.018549666,213.2525262,1.845482426
940,300,4400,3418.312289,0.177707508,17.35088653,0.031647916,229.1184757,4.141481436
941,400,4400,3417.35722,0.143403387,15.36430399,0.020579502,255.274118,4.256672015
942,500,4400,3417.508806,0.097961278,14.92739537,0.009586892,262.5322491,2.227006467
943,600,4400,3418.598588,0.1105762,15.16753075,0.012207065,257.8622983,2.644887329
944,700,4400,3417.168498,0.12242589,14.96346803,0.015007332,260.6280573,3.407185132
945,800,4400,3416.19369,0.119416171,14.80868933,0.014262585,268.8438896,3.525055683
946,900,4400,3416.242207,0.116368394,15.08429929,0.013639014,260.8114584,3.05163908
947,1000,4400,3415.751823,0.122536637,14.51715366,0.015014845,269.3858169,3.871427228
948,1100,4400,3415.743065,0.148784642,15.24302956,0.022115834,250.2663202,4.472309043
949,1200,4400,3416.356932,0.164962914,15.29754563,0.027251964,244.8297601,5.229161144
950,1300,4400,3418.683086,0.147282935,15.87387073,0.02172309,229.3220196,3.383297267
951,1400,4400,3417.208635,0.397445754,17.34974398,0.159868835,127.029076,6.36884918